series,timestamp,value,label
pressure,2023-07-04T08:27:24.000Z,972.03122,
pressure,2023-07-04T08:37:24.000Z,972.19883,
pressure,2023-07-04T08:47:24.000Z,972.26587,
pressure,2023-07-04T08:57:24.000Z,972.18303,
pressure,2023-07-04T09:07:24.000Z,972.24209,
pressure,2023-07-04T09:17:24.000Z,972.31121,
pressure,2023-07-04T09:27:24.000Z,972.36229,
pressure,2023-07-04T09:37:24.000Z,972.37411,
pressure,2023-07-04T09:47:24.000Z,972.29156,
pressure,2023-07-04T09:57:24.000Z,972.83357,
pressure,2023-07-04T10:07:24.000Z,972.73116,
pressure,2023-07-04T10:17:24.000Z,972.92617,
pressure,2023-07-04T10:27:24.000Z,972.9281,
pressure,2023-07-04T10:37:24.000Z,973.01884,
pressure,2023-07-04T10:47:24.000Z,972.89473,
pressure,2023-07-04T10:57:24.000Z,973.09365,
pressure,2023-07-04T11:07:24.000Z,973.26319,
pressure,2023-07-04T11:17:24.000Z,973.29277,
pressure,2023-07-04T11:27:24.000Z,973.34005,
pressure,2023-07-04T11:37:24.000Z,973.36167,
pressure,2023-07-04T11:47:24.000Z,973.39127,
pressure,2023-07-04T11:57:24.000Z,973.3518,
pressure,2023-07-04T12:07:24.000Z,973.62067,
pressure,2023-07-04T12:17:24.000Z,973.12505,
pressure,2023-07-04T12:27:24.000Z,973.61199,
pressure,2023-07-04T12:37:24.000Z,973.98248,
pressure,2023-07-04T12:47:24.000Z,973.87803,
pressure,2023-07-04T12:57:24.000Z,973.95091,
pressure,2023-07-04T13:07:24.000Z,974.17557,
pressure,2023-07-04T13:17:24.000Z,973.4419,
pressure,2023-07-04T13:27:24.000Z,974.36874,
pressure,2023-07-04T13:37:24.000Z,974.48703,
pressure,2023-07-04T13:47:24.000Z,974.14607,
pressure,2023-07-04T13:57:24.000Z,974.39046,
pressure,2023-07-04T14:07:24.000Z,974.4476,
pressure,2023-07-04T14:17:24.000Z,974.41207,
pressure,2023-07-04T14:27:24.000Z,974.47128,
pressure,2023-07-04T14:37:24.000Z,974.33655,
pressure,2023-07-04T14:47:24.000Z,974.19695,
pressure,2023-07-04T14:57:24.000Z,974.18346,
pressure,2023-07-04T15:07:24.000Z,974.09262,
pressure,2023-07-04T15:17:24.000Z,974.20105,
pressure,2023-07-04T15:27:24.000Z,973.95861,
pressure,2023-07-04T15:37:24.000Z,974.15967,
pressure,2023-07-04T15:47:24.000Z,974.12623,
pressure,2023-07-04T15:57:24.000Z,974.1183,
pressure,2023-07-04T16:07:24.000Z,973.86765,
pressure,2023-07-04T16:17:24.000Z,974.10991,
pressure,2023-07-04T16:27:24.000Z,974.09068,
pressure,2023-07-04T16:37:24.000Z,973.97401,
pressure,2023-07-04T16:47:24.000Z,973.91665,
pressure,2023-07-04T16:57:24.000Z,973.75292,
pressure,2023-07-04T17:07:24.000Z,973.54192,
pressure,2023-07-04T17:17:24.000Z,973.39402,
pressure,2023-07-04T17:27:24.000Z,973.55586,
pressure,2023-07-04T17:37:24.000Z,973.42544,
pressure,2023-07-04T17:47:24.000Z,973.28285,
pressure,2023-07-04T17:57:24.000Z,973.12715,
pressure,2023-07-04T18:07:24.000Z,973.267,
pressure,2023-07-04T18:17:24.000Z,973.32101,
pressure,2023-07-04T18:27:24.000Z,973.26731,
pressure,2023-07-04T18:37:24.000Z,973.16154,
pressure,2023-07-04T18:47:24.000Z,973.11378,
pressure,2023-07-04T18:57:24.000Z,972.85367,
